INDEX_NR,INCIDENT_DATE,TIME,AIRPORT_ID,AIRPORT,STATE,LATITUDE,LONGITUDE,PHASE_OF_FLIGHT,HEIGHT,SPEED,AC_MAKE,AC_MODEL,AC_CLASS,AC_MASS,ENG_TYPE,NUM_ENGS,SKY,PRECIPITATION,SPECIES,SPECIES_ID,SIZE,NUM_SEEN,NUM_STRUCK,DAMAGE_IND,DAM_LEVEL,EFFECT,STR_PARTS,DAM_PARTS,COST_REPAIRS,COST_OTHER,NR_INJURIES,NR_FATALITIES,REMARKS,data_origin,operational_use
SAMPLE-00347,2024-06-22,01:58,SAMPLE05,Sample Regional Airport 05 (SYNTHETIC),SS,42.16062226920217,-104.05424469908542,Landing Roll,348.0,201.0,Boeing,Model-676,Airplane,2,Turbofan,2,No Cloud,None,Great Blue Heron,Ardea herodias,Large,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00348,2019-03-12,15:48,SAMPLE13,Sample Regional Airport 13 (SYNTHETIC),SS,40.673125946094665,-98.76866071204648,Approach,575.0,206.0,Embraer,Model-511,Airplane,1,Turbojet,2,Overcast,None,Common Starling,Sturnus vulgaris,Large,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00349,2020-02-15,06:07,SAMPLE19,Sample Regional Airport 19 (SYNTHETIC),,47.32794975584187,12.40714578513878,Climb,624.0,148.0,Bombardier,Model-105,Airplane,2,Turbojet,2,Some Cloud,None,Great Cormorant,Phalacrocorax carbo,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00350,2021-07-29,01:44,SAMPLE22,Sample Municipal Airport 22 (SYNTHETIC),,55.73066481408496,6.231056065364119,Approach,2722.0,139.0,Boeing,Model-507,Airplane,1,Turbojet,2,No Cloud,None,Eurasian Sparrowhawk,Accipiter nisus,Large,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00351,2019-06-02,09:22,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.37112471058504,13.053488486368414,Landing Roll,178.0,162.0,Cessna,Model-322,Airplane,1,Turbojet,2,Overcast,Rain,American Crow,Corvus brachyrhynchos,Small,1,1,Y,M,None,Nose,Windshield,15189.43,2611.57,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00352,2018-06-25,22:21,SAMPLE22,Sample Municipal Airport 22 (SYNTHETIC),,55.7382579118811,6.2673547628603,Landing Roll,1776.0,123.0,Boeing,Model-686,Airplane,5,Turbojet,2,Overcast,None,American Robin,Turdus migratorius,Medium,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00353,2021-10-01,13:18,SAMPLE10,Sample Municipal Airport 10 (SYNTHETIC),SS,42.83457809247152,-102.53344914739937,Take-off run,731.0,182.0,Cessna,Model-891,Airplane,3,Turboprop,2,Some Cloud,None,Rock Pigeon,Columba livia,Small,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00354,2019-05-03,15:46,SAMPLE20,Sample Municipal Airport 20 (SYNTHETIC),,54.46008225118925,4.029106275321638,Approach,583.0,159.0,Cessna,Model-755,Airplane,3,Turbofan,2,Overcast,Fog,Great Black-backed Gull,Larus marinus,Medium,1,1,Y,M,None,Windshield,Wing,7541.3,3563.65,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00355,2022-03-20,05:08,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.35538339940745,13.035515150702535,Approach,50.0,154.0,Boeing,Model-800,Airplane,1,Turboprop,2,Overcast,None,Great Cormorant,Phalacrocorax carbo,Small,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00356,2024-12-20,01:48,SAMPLE05,Sample Regional Airport 05 (SYNTHETIC),SS,42.12352416372045,-104.06232652269989,En Route,93.0,136.0,Cessna,Model-157,Airplane,2,Turbojet,2,Overcast,None,Common Buzzard,Buteo buteo,Medium,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00357,2021-12-12,04:05,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.45603014307397,-99.36969977565454,Take-off run,557.0,159.0,Bombardier,Model-338,Airplane,5,Turboprop,2,No Cloud,None,Eurasian Sparrowhawk,Accipiter nisus,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00358,2024-03-24,21:17,SAMPLE15,Sample Regional Airport 15 (SYNTHETIC),SS,33.41596841541819,-101.58429113874655,En Route,2641.0,235.0,Airbus,Model-295,Airplane,5,Turbofan,4,Some Cloud,None,Common Kestrel,Falco tinnunculus,Large,11-100,11-100,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00359,2019-08-29,18:24,SAMPLE10,Sample Municipal Airport 10 (SYNTHETIC),SS,42.85758913141371,-102.56442793722361,Approach,1823.0,180.0,Cessna,Model-136,Airplane,3,Turbofan,4,No Cloud,Fog,Herring Gull,Larus argentatus,Medium,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00360,2022-02-24,02:54,SAMPLE13,Sample Regional Airport 13 (SYNTHETIC),SS,40.72308807156225,-98.84089547074143,En Route,678.0,129.0,Airbus,Model-559,Airplane,1,Turbojet,2,Overcast,None,Great Blue Heron,Ardea herodias,Small,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00361,2019-05-05,01:37,,Sample Regional Airport 09 (SYNTHETIC),SS,36.972877451203864,-82.51595451643874,Landing Roll,1414.0,230.0,Boeing,Model-838,Airplane,2,Turbofan,2,Some Cloud,Snow,Rock Pigeon,Columba livia,Medium,1,1,,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00362,2018-08-27,22:20,SAMPLE15,Sample Regional Airport 15 (SYNTHETIC),SS,33.435954899723,-101.61396488581435,Approach,383.0,98.0,Cessna,Model-389,Airplane,3,Turbojet,2,No Cloud,None,Greylag Goose,Anser anser,Large,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00363,2018-02-09,12:37,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.095246495838815,-98.96506858531819,Climb,792.0,155.0,Boeing,Model-452,Airplane,5,Turbofan,4,Some Cloud,None,Common Kestrel,Falco tinnunculus,Large,1,1,Y,M,Precautionary Landing,Fuselage,,32761.42,10041.5,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00364,2021-08-04,00:05,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.146457443167414,-99.01028090331857,Take-off run,288.0,97.0,Cessna,Model-357,Airplane,4,Turboprop,2,Overcast,None,Bald Eagle,Haliaeetus leucocephalus,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00365,2023-10-01,15:23,SAMPLE22,Sample Municipal Airport 22 (SYNTHETIC),,55.78852141378102,6.238615824496532,Approach,1453.0,191.0,Cessna,Model-244,Airplane,5,Turboprop,2,No Cloud,None,Barn Swallow,Hirundo rustica,Small,11-100,11-100,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00366,2019-07-16,17:51,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.474988461814036,-99.31766377150586,Climb,1837.0,83.0,Cessna,Model-222,Airplane,4,Turbofan,2,No Cloud,None,American Robin,Turdus migratorius,Medium,2-10,2-10,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00367,2022-08-06,15:31,SAMPLE09,Sample Regional Airport 09 (SYNTHETIC),SS,36.984025316405926,-82.52028518061802,Approach,390.0,97.0,Cessna,Model-118,Airplane,3,Turboprop,2,No Cloud,Rain,American Robin,Turdus migratorius,Large,11-100,11-100,Y,M,Other,Engine,Wing,20174.08,131.5,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00368,2023-08-24,13:31,SAMPLE16,Sample Municipal Airport 16 (SYNTHETIC),,49.236851635707524,2.3662175478101135,Descent,1683.0,88.0,Cessna,Model-883,Airplane,5,Turbojet,2,No Cloud,None,Herring Gull,Larus argentatus,Medium,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00369,2020-09-21,12:29,SAMPLE20,Sample Municipal Airport 20 (SYNTHETIC),,54.4559531298164,4.040663809344586,Take-off run,183.0,128.0,Boeing,Model-739,Airplane,2,Turbojet,2,No Cloud,None,Canada Goose,Branta canadensis,Medium,1,1,Y,M,None,Wing,Windshield,33338.11,806.08,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00370,2024-06-17,03:19,SAMPLE04,Sample Municipal Airport 04 (SYNTHETIC),SS,33.65953131047034,-95.03507243414377,Climb,642.0,83.0,Boeing,Model-690,Airplane,5,Turbofan,2,Overcast,None,Great Cormorant,Phalacrocorax carbo,Small,11-100,11-100,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00371,2018-05-14,03:14,SAMPLE20,Sample Municipal Airport 20 (SYNTHETIC),,54.446371708110625,4.082903135860642,Landing Roll,537.0,154.0,Cessna,Model-390,Airplane,1,Turboprop,4,Some Cloud,None,Eurasian Sparrowhawk,Accipiter nisus,Small,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00372,2021-07-07,03:46,SAMPLE19,Sample Regional Airport 19 (SYNTHETIC),,47.26244102645804,12.403946515138616,Approach,319.0,182.0,Cessna,Model-575,Airplane,5,Turbofan,2,No Cloud,Fog,Common Buzzard,Buteo buteo,Medium,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00373,2020-08-02,07:54,SAMPLE09,Sample Regional Airport 09 (SYNTHETIC),SS,36.99242517060962,-82.50140960054595,Descent,104.0,248.0,Boeing,Model-182,Airplane,2,Turbojet,2,Some Cloud,None,Bald Eagle,Haliaeetus leucocephalus,Medium,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00374,2021-03-10,00:32,SAMPLE04,Sample Municipal Airport 04 (SYNTHETIC),SS,33.65435217092672,-95.01799576461092,Climb,7.0,188.0,Cessna,Model-589,Airplane,2,Turbofan,2,No Cloud,Rain,Common Kestrel,Falco tinnunculus,Medium,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00375,2022-11-02,23:14,SAMPLE04,Sample Municipal Airport 04 (SYNTHETIC),SS,33.63526932416227,-95.05466941388501,En Route,594.0,142.0,Bombardier,Model-640,Airplane,3,Turbofan,2,No Cloud,None,Canada Goose,Branta canadensis,Small,11-100,11-100,Y,M,Precautionary Landing,Windshield,Engine,19475.23,4016.97,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00376,2021-07-31,00:58,SAMPLE13,Sample Regional Airport 13 (SYNTHETIC),SS,40.67818721667158,-98.77677106042599,Approach,723.0,182.0,Embraer,Model-566,Airplane,3,Turbojet,2,No Cloud,Fog,Grey Heron,Ardea cinerea,Medium,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00377,2019-11-19,18:16,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.141881279196184,-99.02164294812563,Descent,302.0,155.0,Bombardier,Model-184,Airplane,3,Turboprop,2,Some Cloud,None,Common Starling,Sturnus vulgaris,Small,1,1,,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00378,2021-10-06,12:17,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.37676993224101,13.081564023106427,Approach,127.0,93.0,Boeing,Model-281,Airplane,2,Turbofan,2,Overcast,None,Herring Gull,Larus argentatus,Large,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00379,2019-03-01,02:37,SAMPLE10,Sample Municipal Airport 10 (SYNTHETIC),SS,42.884486589881725,-102.53851776732003,Approach,516.0,139.0,Boeing,Model-539,Airplane,3,Turbofan,2,Overcast,None,Common Buzzard,Buteo buteo,Medium,2-10,2-10,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00380,2020-01-27,02:43,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.33713306050507,13.051821793617915,Take-off run,333.0,207.0,Airbus,Model-827,Airplane,1,Turbojet,2,Overcast,None,Common Kestrel,Falco tinnunculus,Small,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00381,2024-03-28,22:43,SAMPLE08,Sample Municipal Airport 08 (SYNTHETIC),SS,33.04246746686272,-114.17264196560093,Landing Roll,2268.0,223.0,Embraer,Model-797,Airplane,3,Turbojet,2,Overcast,None,Black-headed Gull,Chroicocephalus ridibundus,Small,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00382,2021-02-21,07:15,SAMPLE19,Sample Regional Airport 19 (SYNTHETIC),,47.280059727084826,12.429853360564724,Descent,644.0,105.0,Bombardier,Model-546,Airplane,2,Turbojet,2,No Cloud,Rain,Rock Pigeon,Columba livia,Medium,2-10,2-10,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00383,2022-10-19,07:55,SAMPLE08,Sample Municipal Airport 08 (SYNTHETIC),SS,33.02911354855762,-114.1486442903578,Descent,1170.0,101.0,Airbus,Model-618,Airplane,3,Turbojet,2,Some Cloud,Fog,Barn Swallow,Hirundo rustica,Medium,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00384,2019-05-12,15:04,SAMPLE17,Sample Regional Airport 17 (SYNTHETIC),,54.995224104891925,5.16699218533428,En Route,344.0,226.0,Embraer,Model-840,Airplane,4,Turboprop,2,Overcast,Rain,Black-headed Gull,Chroicocephalus ridibundus,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00385,2018-04-21,22:28,SAMPLE25,Sample Regional Airport 25 (SYNTHETIC),,53.77636317418903,11.245777362998567,Take-off run,1781.0,138.0,Airbus,Model-703,Airplane,5,Turbojet,2,Overcast,None,Common Ringed Plover,Charadrius hiaticula,Medium,11-100,11-100,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00386,2018-07-06,09:08,SAMPLE13,Sample Regional Airport 13 (SYNTHETIC),SS,40.70849452356298,-98.79479030527526,Climb,318.0,136.0,Bombardier,Model-523,Airplane,5,Turbofan,2,No Cloud,None,Barn Swallow,Hirundo rustica,Large,1,1,Y,S,Precautionary Landing,Nose,Engine,35297.53,2830.05,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00387,2024-02-10,02:04,SAMPLE22,Sample Municipal Airport 22 (SYNTHETIC),,55.79013730285143,6.236587514370355,Take-off run,335.0,186.0,Cessna,Model-175,Airplane,4,Turbofan,2,Overcast,Snow,Great Cormorant,Phalacrocorax carbo,Large,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00388,2022-06-26,14:09,SAMPLE23,Sample Regional Airport 23 (SYNTHETIC),,51.82731413008379,0.05591079760695315,Climb,251.0,96.0,Embraer,Model-265,Airplane,3,Turboprop,2,Overcast,None,Great Black-backed Gull,Larus marinus,Small,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00389,2019-11-21,15:45,SAMPLE08,Sample Municipal Airport 08 (SYNTHETIC),SS,33.05032552877096,-114.15227233264457,Take-off run,277.0,234.0,Airbus,Model-511,Airplane,1,Turbojet,2,No Cloud,None,Mute Swan,Cygnus olor,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00390,2020-10-19,03:12,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.47266720132464,-99.39133497186745,Take-off run,521.0,88.0,Cessna,Model-705,Airplane,5,Turboprop,2,No Cloud,None,Common Ringed Plover,Charadrius hiaticula,Small,11-100,11-100,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00391,2022-12-01,05:56,SAMPLE21,Sample Regional Airport 21 (SYNTHETIC),,58.61688313100333,12.503835034741336,Take-off run,2877.0,180.0,Embraer,Model-476,Airplane,3,Turbofan,2,Overcast,Rain,Great Cormorant,Phalacrocorax carbo,Large,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00392,2018-12-24,09:10,SAMPLE03,Sample Regional Airport 03 (SYNTHETIC),SS,35.94494401971365,-78.30229516060363,En Route,237.0,120.0,Embraer,Model-853,Airplane,4,Turboprop,2,No Cloud,Fog,American Robin,Turdus migratorius,Large,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00393,2022-03-16,05:55,SAMPLE04,Sample Municipal Airport 04 (SYNTHETIC),SS,33.6702341813062,-95.03043322408423,Climb,1615.0,106.0,Cessna,Model-302,Airplane,4,Turboprop,2,Some Cloud,None,Black-headed Gull,Chroicocephalus ridibundus,Small,1,1,UNK,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00394,2022-02-26,15:09,SAMPLE02,Sample Municipal Airport 02 (SYNTHETIC),SS,45.589298246914424,-85.73257329965921,En Route,1915.0,131.0,Airbus,Model-571,Airplane,1,Turbojet,2,No Cloud,Fog,Bald Eagle,Haliaeetus leucocephalus,Medium,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00395,2018-10-23,13:59,,Sample Regional Airport 11 (SYNTHETIC),SS,33.14416756142658,-119.6655632388326,Climb,348.0,118.0,Airbus,Model-450,Airplane,1,Turbofan,2,Some Cloud,Fog,Mute Swan,Cygnus olor,Small,11-100,11-100,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00396,2019-01-08,10:58,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.53590411740748,-99.35791730242258,Landing Roll,129.0,247.0,Airbus,Model-348,Airplane,2,Turboprop,2,No Cloud,Rain,Barn Swallow,Hirundo rustica,Medium,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00397,2021-10-16,00:43,SAMPLE09,Sample Regional Airport 09 (SYNTHETIC),SS,36.97559928717911,-82.53698591072865,En Route,2900.0,250.0,Boeing,Model-816,Airplane,3,Turbofan,2,Overcast,Fog,Great Cormorant,Phalacrocorax carbo,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00398,2020-08-27,04:25,SAMPLE14,Sample Municipal Airport 14 (SYNTHETIC),SS,38.87169991910021,-94.85542908873077,Landing Roll,1086.0,161.0,Bombardier,Model-625,Airplane,2,Turbojet,2,Some Cloud,None,Grey Heron,Ardea cinerea,Medium,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00399,2019-10-21,09:05,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.08913416458284,-98.99976950883118,Climb,2274.0,182.0,Embraer,Model-665,Airplane,4,Turbofan,4,Some Cloud,Rain,Canada Goose,Branta canadensis,Medium,1,1,N/A,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00400,2023-04-02,01:03,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.385991213372364,13.042299790273049,Landing Roll,1583.0,242.0,Cessna,Model-702,Airplane,2,Turboprop,2,Overcast,None,Bald Eagle,Haliaeetus leucocephalus,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00401,2019-02-17,03:23,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.47576662176638,-99.32426598822646,Approach,552.0,162.0,Cessna,Model-263,Airplane,2,Turbojet,2,Overcast,None,Eurasian Sparrowhawk,Accipiter nisus,Small,2-10,2-10,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00402,2018-11-20,21:42,SAMPLE05,Sample Regional Airport 05 (SYNTHETIC),SS,42.12927048002141,-104.05984014681752,Landing Roll,596.0,226.0,Embraer,Model-624,Airplane,5,Turboprop,2,No Cloud,None,Eurasian Sparrowhawk,Accipiter nisus,Large,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00403,2024-04-22,04:42,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.336141802798636,13.071072869684379,Approach,3364.0,165.0,Airbus,Model-518,Airplane,5,Turbojet,2,Some Cloud,None,Great Black-backed Gull,Larus marinus,Large,2-10,2-10,Y,M,Other,Engine,Windshield,16553.96,57.38,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00404,2022-04-05,04:00,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.10569285916074,-99.00719537517226,Descent,338.0,211.0,Bombardier,Model-142,Airplane,1,Turbojet,2,Some Cloud,Rain,Common Buzzard,Buteo buteo,Small,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00405,2022-02-21,14:43,SAMPLE17,Sample Regional Airport 17 (SYNTHETIC),,54.975527644328615,5.167577351095074,Take-off run,63.0,196.0,Cessna,Model-424,Airplane,5,Turboprop,2,Some Cloud,None,Herring Gull,Larus argentatus,Medium,1,1,,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00406,2021-03-07,18:19,SAMPLE11,Sample Regional Airport 11 (SYNTHETIC),SS,33.219262959760975,-119.6957876381563,Approach,1113.0,244.0,Embraer,Model-389,Airplane,1,Turboprop,2,Some Cloud,None,Mallard,Anas platyrhynchos,Medium,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00407,2023-10-28,15:44,SAMPLE14,Sample Municipal Airport 14 (SYNTHETIC),SS,38.86855061506726,-94.79375787115028,Approach,626.0,234.0,Embraer,Model-618,Airplane,3,Turbojet,2,Some Cloud,Rain,Mallard,Anas platyrhynchos,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00408,2024-01-09,23:30,SAMPLE24,Sample Municipal Airport 24 (SYNTHETIC),,57.870386954431076,13.981520378984188,En Route,38.0,195.0,Bombardier,Model-543,Airplane,4,Turboprop,2,No Cloud,None,Mallard,Anas platyrhynchos,Medium,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00409,2023-02-27,06:08,SAMPLE22,Sample Municipal Airport 22 (SYNTHETIC),,55.76850653754841,6.226653871308614,Approach,917.0,145.0,Cessna,Model-656,Airplane,5,Turbojet,2,Overcast,Fog,American Robin,Turdus migratorius,Small,1,1,N/A,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00410,2018-10-02,04:25,SAMPLE17,Sample Regional Airport 17 (SYNTHETIC),,54.98574675670622,5.166286030609489,Landing Roll,1175.0,195.0,Cessna,Model-676,Airplane,3,Turboprop,4,No Cloud,Rain,Herring Gull,Larus argentatus,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00411,2022-01-17,06:36,,Sample Regional Airport 09 (SYNTHETIC),SS,37.00086922569432,-82.49638279839397,Take-off run,1473.0,214.0,Bombardier,Model-863,Airplane,2,Turbojet,2,Some Cloud,None,Mute Swan,Cygnus olor,Small,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00412,2024-03-01,21:56,SAMPLE21,Sample Regional Airport 21 (SYNTHETIC),,58.65539795528162,12.498480081119503,Take-off run,1820.0,81.0,Boeing,Model-468,Airplane,5,Turbofan,2,Some Cloud,None,American Crow,Corvus brachyrhynchos,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00413,2018-04-30,03:44,SAMPLE07,Sample Regional Airport 07 (SYNTHETIC),SS,41.917687549763976,-76.46304397618177,Approach,560.0,219.0,Bombardier,Model-706,Airplane,4,Turbojet,2,Some Cloud,None,Mute Swan,Cygnus olor,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00414,2022-01-11,11:39,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.490952142344625,-99.32881450333157,En Route,175.0,210.0,Boeing,Model-321,Airplane,2,Turboprop,2,Overcast,Rain,Mute Swan,Cygnus olor,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00415,2024-05-11,09:00,SAMPLE11,Sample Regional Airport 11 (SYNTHETIC),SS,33.2139700420999,-119.64668801218134,Climb,1318.0,154.0,Airbus,Model-240,Airplane,1,Turbojet,2,Some Cloud,None,Greylag Goose,Anser anser,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00416,2021-11-01,03:26,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.103781677190476,-99.01870861042192,Take-off run,2294.0,240.0,Airbus,Model-741,Airplane,1,Turbojet,2,Some Cloud,Snow,Common Raven,Corvus corax,Large,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
