count_id,site_id,count_date,start_time_local,end_time_local,observation_hours,species_common_name,species_scientific_name,species_code,count,flight_direction,count_type,weather_notes,observer_effort_available,data_origin,operational_use
CNT001093,TREK010,2023-07-20,05:00,06:13,1.22,Mute Swan,Cygnus olor,CYGNUS_OLO,2,E,capture,clear,True,synthetic_fixture,False
CNT001094,TREK010,2023-07-20,05:00,06:13,1.22,Common Buzzard,Buteo buteo,BUTEO_BUTE,5,NW,capture,windy,True,synthetic_fixture,False
CNT001095,TREK010,2023-08-13,09:00,14:28,5.48,Grey Heron,Ardea cinerea,ARDEA_CINE,8,SW,capture,clear,True,synthetic_fixture,False
CNT001096,TREK010,2023-08-13,09:00,14:28,5.48,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,3,NW,capture,overcast,True,synthetic_fixture,False
CNT001097,TREK010,2023-08-13,09:00,14:28,5.48,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,7,E,capture,,True,synthetic_fixture,False
CNT001098,TREK010,2023-08-13,09:00,14:28,5.48,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,5,SW,capture,windy,True,synthetic_fixture,False
CNT001099,TREK010,2023-08-13,09:00,14:28,5.48,Great Blue Heron,Ardea herodias,ARDEA_HERO,5,N,capture,,True,synthetic_fixture,False
CNT001100,TREK010,2023-09-15,07:00,11:28,4.48,Common Raven,Corvus corax,CORVUS_COR,7,N,capture,clear,True,synthetic_fixture,False
CNT001101,TREK010,2023-09-15,07:00,11:28,4.48,American Crow,Corvus brachyrhynchos,CORVUS_BRA,7,W,capture,light rain,True,synthetic_fixture,False
CNT001102,TREK010,2023-09-15,07:00,11:28,4.48,Mute Swan,Cygnus olor,CYGNUS_OLO,17,NW,capture,,True,synthetic_fixture,False
CNT001103,TREK010,2023-09-15,07:00,11:28,4.48,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,15,SW,capture,overcast,True,synthetic_fixture,False
CNT001104,TREK010,2023-09-15,07:00,11:28,4.48,Great Cormorant,Phalacrocorax carbo,PHALACROCO,9,E,capture,light rain,True,synthetic_fixture,False
CNT001105,TREK010,2023-09-29,05:00,10:42,5.71,Great Blue Heron,Ardea herodias,ARDEA_HERO,11,N,capture,clear,True,synthetic_fixture,False
CNT001106,TREK010,2023-10-23,06:00,07:37,1.63,Common Buzzard,Buteo buteo,BUTEO_BUTE,4,NE,capture,,True,synthetic_fixture,False
CNT001107,TREK010,2023-11-12,09:00,12:25,3.42,Great Blue Heron,Ardea herodias,ARDEA_HERO,3,SE,capture,,True,synthetic_fixture,False
CNT001108,TREK010,2023-11-12,09:00,12:25,3.42,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,3,N,capture,clear,True,synthetic_fixture,False
CNT001109,TREK010,2023-11-12,09:00,12:25,3.42,Great Black-backed Gull,Larus marinus,LARUS_MARI,4,SE,capture,overcast,True,synthetic_fixture,False
CNT001110,TREK010,2023-11-12,09:00,12:25,3.42,Common Raven,Corvus corax,CORVUS_COR,5,E,capture,overcast,True,synthetic_fixture,False
CNT001111,TREK010,2023-11-14,05:00,10:46,5.77,American Robin,Turdus migratorius,TURDUS_MIG,6,NW,capture,overcast,True,synthetic_fixture,False
CNT001112,TREK010,2023-12-18,06:00,07:26,1.44,Great Cormorant,Phalacrocorax carbo,PHALACROCO,3,E,capture,clear,True,synthetic_fixture,False
CNT001113,TREK010,2023-12-18,06:00,07:26,1.44,Great Black-backed Gull,Larus marinus,LARUS_MARI,3,N,capture,,True,synthetic_fixture,False
CNT001114,TREK010,2023-12-18,06:00,07:26,1.44,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,2,E,capture,,True,synthetic_fixture,False
CNT001115,TREK010,2023-12-23,07:00,11:08,4.14,Common Raven,Corvus corax,CORVUS_COR,4,SE,capture,,True,synthetic_fixture,False
CNT001116,TREK010,2023-12-23,07:00,11:08,4.14,Canada Goose,Branta canadensis,BRANTA_CAN,0,E,capture,light rain,False,synthetic_fixture,False
CNT001117,TREK010,2023-12-23,07:00,11:08,4.14,Rock Pigeon,Columba livia,COLUMBA_LI,4,SE,capture,overcast,True,synthetic_fixture,False
CNT001118,TREK010,2023-12-23,07:00,11:08,4.14,Great Cormorant,Phalacrocorax carbo,PHALACROCO,7,N,capture,light rain,True,synthetic_fixture,False
CNT001119,TREK010,2024-01-01,05:00,08:38,3.64,Common Buzzard,Buteo buteo,BUTEO_BUTE,3,NW,capture,overcast,False,synthetic_fixture,False
CNT001120,TREK010,2024-01-01,05:00,08:38,3.64,Grey Heron,Ardea cinerea,ARDEA_CINE,2,S,capture,windy,False,synthetic_fixture,False
CNT001121,TREK010,2024-01-01,05:00,08:38,3.64,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,1,SW,capture,,True,synthetic_fixture,False
CNT001122,TREK010,2024-01-01,05:00,08:38,3.64,American Crow,Corvus brachyrhynchos,CORVUS_BRA,6,SE,capture,overcast,True,synthetic_fixture,False
CNT001123,TREK010,2024-01-01,05:00,08:38,3.64,Great Black-backed Gull,Larus marinus,LARUS_MARI,3,W,capture,overcast,True,synthetic_fixture,False
CNT001124,TREK010,2024-02-27,05:00,07:27,2.46,Grey Heron,Ardea cinerea,ARDEA_CINE,4,SW,capture,clear,True,synthetic_fixture,False
CNT001125,TREK010,2024-02-27,05:00,07:27,2.46,Common Raven,Corvus corax,CORVUS_COR,6,SW,capture,overcast,True,synthetic_fixture,False
CNT001126,TREK010,2024-02-27,05:00,07:27,2.46,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,6,NE,capture,,True,synthetic_fixture,False
CNT001127,TREK010,2024-03-18,05:00,09:42,4.7,Great Blue Heron,Ardea herodias,ARDEA_HERO,8,SE,capture,light rain,True,synthetic_fixture,False
CNT001128,TREK010,2024-03-18,05:00,09:42,4.7,Herring Gull,Larus argentatus,LARUS_ARGE,12,SW,capture,overcast,True,synthetic_fixture,False
CNT001129,TREK010,2024-03-18,05:00,09:42,4.7,American Robin,Turdus migratorius,TURDUS_MIG,6,SW,capture,,True,synthetic_fixture,False
CNT001130,TREK010,2024-03-18,05:00,09:42,4.7,Common Buzzard,Buteo buteo,BUTEO_BUTE,11,E,capture,,True,synthetic_fixture,False
CNT001131,TREK010,2024-03-18,05:00,09:42,4.7,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,13,W,capture,overcast,True,synthetic_fixture,False
CNT001132,TREK010,2024-03-18,06:00,09:29,3.49,Great Cormorant,Phalacrocorax carbo,PHALACROCO,7,N,capture,light rain,True,synthetic_fixture,False
CNT001133,TREK010,2024-03-18,06:00,09:29,3.49,Rock Pigeon,Columba livia,COLUMBA_LI,7,SW,capture,light rain,True,synthetic_fixture,False
CNT001134,TREK010,2024-03-18,06:00,09:29,3.49,Greylag Goose,Anser anser,ANSER_ANSE,10,SW,capture,,True,synthetic_fixture,False
CNT001135,TREK010,2024-03-23,07:00,09:00,2.0,Common Starling,Sturnus vulgaris,STURNUS_VU,12,SE,capture,overcast,True,synthetic_fixture,False
CNT001136,TREK010,2024-04-10,08:00,09:38,1.65,American Crow,Corvus brachyrhynchos,CORVUS_BRA,12,S,capture,,True,synthetic_fixture,False
CNT001137,TREK010,2024-04-20,05:00,06:51,1.86,Mute Swan,Cygnus olor,CYGNUS_OLO,11,S,capture,windy,True,synthetic_fixture,False
CNT001138,TREK010,2024-04-20,05:00,06:51,1.86,Grey Heron,Ardea cinerea,ARDEA_CINE,12,W,capture,windy,True,synthetic_fixture,False
CNT001139,TREK010,2024-04-20,05:00,06:51,1.86,Common Kestrel,Falco tinnunculus,FALCO_TINN,11,S,capture,,True,synthetic_fixture,False
CNT001140,TREK010,2024-04-20,05:00,06:51,1.86,Canada Goose,Branta canadensis,BRANTA_CAN,10,S,capture,overcast,True,synthetic_fixture,False
CNT001141,TREK010,2024-05-10,06:00,09:43,3.72,Canada Goose,Branta canadensis,BRANTA_CAN,8,N,capture,,True,synthetic_fixture,False
CNT001142,TREK010,2024-05-10,06:00,09:43,3.72,Great Cormorant,Phalacrocorax carbo,PHALACROCO,6,SE,capture,,True,synthetic_fixture,False
CNT001143,TREK010,2024-05-10,06:00,09:43,3.72,Grey Heron,Ardea cinerea,ARDEA_CINE,6,NE,capture,light rain,True,synthetic_fixture,False
CNT001144,TREK010,2024-05-10,06:00,09:43,3.72,American Robin,Turdus migratorius,TURDUS_MIG,7,SE,capture,clear,True,synthetic_fixture,False
CNT001145,TREK010,2024-05-25,05:00,10:58,5.97,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,9,SW,capture,clear,True,synthetic_fixture,False
CNT001146,TREK010,2024-05-25,05:00,10:58,5.97,Grey Heron,Ardea cinerea,ARDEA_CINE,5,S,capture,windy,True,synthetic_fixture,False
CNT001147,TREK010,2024-06-17,07:00,08:48,1.81,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,5,N,capture,windy,True,synthetic_fixture,False
CNT001148,TREK010,2024-06-17,07:00,08:48,1.81,Rock Pigeon,Columba livia,COLUMBA_LI,3,SE,capture,windy,True,synthetic_fixture,False
CNT001149,TREK010,2024-06-17,07:00,08:48,1.81,Greylag Goose,Anser anser,ANSER_ANSE,1,S,capture,overcast,True,synthetic_fixture,False
CNT001150,TREK010,2024-06-17,07:00,08:48,1.81,Common Buzzard,Buteo buteo,BUTEO_BUTE,6,SW,capture,,True,synthetic_fixture,False
CNT001151,TREK010,2024-07-30,05:00,07:13,2.22,Common Kestrel,Falco tinnunculus,FALCO_TINN,3,NE,capture,windy,True,synthetic_fixture,False
CNT001152,TREK010,2024-07-30,05:00,07:13,2.22,Greylag Goose,Anser anser,ANSER_ANSE,2,NE,capture,,True,synthetic_fixture,False
CNT001153,TREK010,2024-07-30,05:00,07:13,2.22,Great Black-backed Gull,Larus marinus,LARUS_MARI,4,W,capture,clear,True,synthetic_fixture,False
CNT001154,TREK010,2024-07-30,05:00,07:13,2.22,Great Blue Heron,Ardea herodias,ARDEA_HERO,5,SW,capture,,True,synthetic_fixture,False
CNT001155,TREK010,2024-07-30,05:00,07:13,2.22,American Crow,Corvus brachyrhynchos,CORVUS_BRA,3,NE,capture,windy,True,synthetic_fixture,False
CNT001156,TREK010,2024-08-05,07:00,10:21,3.35,Common Kestrel,Falco tinnunculus,FALCO_TINN,3,S,capture,clear,True,synthetic_fixture,False
CNT001157,TREK010,2024-08-05,07:00,10:21,3.35,Mute Swan,Cygnus olor,CYGNUS_OLO,4,W,capture,clear,True,synthetic_fixture,False
CNT001158,TREK010,2024-08-05,07:00,10:21,3.35,Great Black-backed Gull,Larus marinus,LARUS_MARI,6,N,capture,,True,synthetic_fixture,False
CNT001159,TREK010,2024-08-10,09:00,13:50,4.84,Herring Gull,Larus argentatus,LARUS_ARGE,3,NE,capture,windy,True,synthetic_fixture,False
CNT001160,TREK010,2024-08-10,09:00,13:50,4.84,Common Starling,Sturnus vulgaris,STURNUS_VU,7,SW,capture,clear,True,synthetic_fixture,False
CNT001161,TREK010,2024-08-10,09:00,13:50,4.84,Mute Swan,Cygnus olor,CYGNUS_OLO,6,SW,capture,,True,synthetic_fixture,False
CNT001162,TREK010,2024-08-16,09:00,11:32,2.55,Great Cormorant,Phalacrocorax carbo,PHALACROCO,7,W,capture,overcast,True,synthetic_fixture,False
CNT001163,TREK010,2024-08-16,09:00,11:32,2.55,Rock Pigeon,Columba livia,COLUMBA_LI,5,SE,capture,clear,True,synthetic_fixture,False
CNT001164,TREK010,2024-08-16,09:00,11:32,2.55,Grey Heron,Ardea cinerea,ARDEA_CINE,6,SE,capture,clear,True,synthetic_fixture,False
CNT001165,TREK010,2024-09-09,05:00,06:58,1.98,American Crow,Corvus brachyrhynchos,CORVUS_BRA,11,N,capture,windy,True,synthetic_fixture,False
CNT001166,TREK010,2024-09-09,05:00,06:58,1.98,Great Black-backed Gull,Larus marinus,LARUS_MARI,9,SE,capture,,True,synthetic_fixture,False
CNT001167,TREK010,2024-09-09,05:00,06:58,1.98,Common Starling,Sturnus vulgaris,STURNUS_VU,10,SW,capture,,True,synthetic_fixture,False
CNT001168,TREK010,2024-09-09,05:00,06:58,1.98,Greylag Goose,Anser anser,ANSER_ANSE,10,SW,capture,overcast,True,synthetic_fixture,False
CNT001169,TREK010,2024-09-10,08:00,11:21,3.35,Canada Goose,Branta canadensis,BRANTA_CAN,13,S,capture,overcast,True,synthetic_fixture,False
CNT001170,TREK010,2024-09-19,05:00,06:54,1.91,Great Blue Heron,Ardea herodias,ARDEA_HERO,13,NE,capture,,True,synthetic_fixture,False
CNT001171,TREK010,2024-10-25,07:00,08:52,1.88,Grey Heron,Ardea cinerea,ARDEA_CINE,4,S,capture,windy,True,synthetic_fixture,False
CNT001172,TREK010,2024-10-25,07:00,08:52,1.88,American Crow,Corvus brachyrhynchos,CORVUS_BRA,11,N,capture,overcast,True,synthetic_fixture,False
CNT001173,TREK010,2024-10-25,07:00,08:52,1.88,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,10,E,capture,overcast,True,synthetic_fixture,False
CNT001174,TREK010,2024-12-22,05:00,07:19,2.33,Great Blue Heron,Ardea herodias,ARDEA_HERO,5,NW,capture,,True,synthetic_fixture,False
CNT001175,TREK010,2024-12-22,05:00,07:19,2.33,Great Cormorant,Phalacrocorax carbo,PHALACROCO,2,S,capture,,True,synthetic_fixture,False
CNT001176,TREK010,2024-12-22,05:00,07:19,2.33,Common Starling,Sturnus vulgaris,STURNUS_VU,0,SE,capture,overcast,True,synthetic_fixture,False
CNT001177,TREK010,2024-12-22,05:00,07:19,2.33,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,2,W,capture,,True,synthetic_fixture,False
CNT001178,TREK010,2024-12-22,05:00,07:19,2.33,Mute Swan,Cygnus olor,CYGNUS_OLO,4,NW,capture,overcast,True,synthetic_fixture,False
CNT001179,TREK011,2023-01-05,07:00,09:27,2.45,Great Blue Heron,Ardea herodias,ARDEA_HERO,4,SW,visible_migration,clear,True,synthetic_fixture,False
CNT001180,TREK011,2023-01-05,07:00,09:27,2.45,Great Black-backed Gull,Larus marinus,LARUS_MARI,4,NW,visible_migration,clear,True,synthetic_fixture,False
CNT001181,TREK011,2023-01-23,07:00,09:24,2.41,Grey Heron,Ardea cinerea,ARDEA_CINE,3,S,visible_migration,clear,True,synthetic_fixture,False
CNT001182,TREK011,2023-01-23,07:00,09:24,2.41,Mute Swan,Cygnus olor,CYGNUS_OLO,1,E,visible_migration,,True,synthetic_fixture,False
CNT001183,TREK011,2023-01-23,07:00,09:24,2.41,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,3,E,visible_migration,clear,True,synthetic_fixture,False
CNT001184,TREK011,2023-02-10,06:00,08:04,2.07,Common Kestrel,Falco tinnunculus,FALCO_TINN,6,NE,visible_migration,windy,True,synthetic_fixture,False
CNT001185,TREK011,2023-02-10,06:00,08:04,2.07,Grey Heron,Ardea cinerea,ARDEA_CINE,5,SE,visible_migration,light rain,True,synthetic_fixture,False
CNT001186,TREK011,2023-02-10,06:00,08:04,2.07,American Crow,Corvus brachyrhynchos,CORVUS_BRA,1,NE,visible_migration,windy,True,synthetic_fixture,False
CNT001187,TREK011,2023-02-10,06:00,08:04,2.07,Common Starling,Sturnus vulgaris,STURNUS_VU,3,S,visible_migration,,True,synthetic_fixture,False
CNT001188,TREK011,2023-02-14,05:00,08:28,3.48,Common Buzzard,Buteo buteo,BUTEO_BUTE,5,W,visible_migration,clear,True,synthetic_fixture,False
CNT001189,TREK011,2023-02-14,05:00,08:28,3.48,Mute Swan,Cygnus olor,CYGNUS_OLO,2,S,visible_migration,clear,True,synthetic_fixture,False
CNT001190,TREK011,2023-02-20,06:00,09:19,3.32,Great Cormorant,Phalacrocorax carbo,PHALACROCO,2,NW,visible_migration,clear,True,synthetic_fixture,False
CNT001191,TREK011,2023-02-20,06:00,09:19,3.32,Common Starling,Sturnus vulgaris,STURNUS_VU,4,SW,visible_migration,windy,False,synthetic_fixture,False
CNT001192,TREK011,2023-02-20,08:00,13:39,5.65,Herring Gull,Larus argentatus,LARUS_ARGE,4,NW,visible_migration,overcast,True,synthetic_fixture,False
CNT001193,TREK011,2023-02-20,08:00,13:39,5.65,Common Buzzard,Buteo buteo,BUTEO_BUTE,4,S,visible_migration,windy,True,synthetic_fixture,False
CNT001194,TREK011,2023-02-20,08:00,13:39,5.65,Grey Heron,Ardea cinerea,ARDEA_CINE,5,NW,visible_migration,,True,synthetic_fixture,False
CNT001195,TREK011,2023-02-20,08:00,13:39,5.65,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,11,N,visible_migration,overcast,True,synthetic_fixture,False
CNT001196,TREK011,2023-02-20,08:00,13:39,5.65,Great Blue Heron,Ardea herodias,ARDEA_HERO,9,NE,visible_migration,,True,synthetic_fixture,False
CNT001197,TREK011,2023-03-02,05:00,09:27,4.45,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,8,NW,visible_migration,overcast,True,synthetic_fixture,False
CNT001198,TREK011,2023-03-02,05:00,09:27,4.45,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,4,E,visible_migration,windy,True,synthetic_fixture,False
CNT001199,TREK011,2023-03-02,05:00,09:27,4.45,Great Cormorant,Phalacrocorax carbo,PHALACROCO,7,SE,visible_migration,,True,synthetic_fixture,False
CNT001200,TREK011,2023-03-02,05:00,09:27,4.45,Mallard,Anas platyrhynchos,ANAS_PLATY,8,E,visible_migration,clear,True,synthetic_fixture,False
CNT001201,TREK011,2023-03-16,07:00,09:41,2.69,Canada Goose,Branta canadensis,BRANTA_CAN,12,SW,visible_migration,light rain,True,synthetic_fixture,False
CNT001202,TREK011,2023-03-16,07:00,09:41,2.69,Common Starling,Sturnus vulgaris,STURNUS_VU,15,N,visible_migration,,True,synthetic_fixture,False
CNT001203,TREK011,2023-03-16,07:00,09:41,2.69,Great Blue Heron,Ardea herodias,ARDEA_HERO,8,S,visible_migration,,True,synthetic_fixture,False
CNT001204,TREK011,2023-03-16,07:00,09:41,2.69,Grey Heron,Ardea cinerea,ARDEA_CINE,7,SW,visible_migration,clear,True,synthetic_fixture,False
CNT001205,TREK011,2023-04-11,06:00,09:09,3.16,Grey Heron,Ardea cinerea,ARDEA_CINE,21,N,visible_migration,,True,synthetic_fixture,False
CNT001206,TREK011,2023-04-11,06:00,09:09,3.16,Common Kestrel,Falco tinnunculus,FALCO_TINN,20,W,visible_migration,clear,True,synthetic_fixture,False
CNT001207,TREK011,2023-04-16,05:00,09:45,4.76,Mute Swan,Cygnus olor,CYGNUS_OLO,8,SW,visible_migration,clear,True,synthetic_fixture,False
CNT001208,TREK011,2023-04-16,05:00,09:45,4.76,Great Cormorant,Phalacrocorax carbo,PHALACROCO,14,E,visible_migration,light rain,True,synthetic_fixture,False
CNT001209,TREK011,2023-04-18,09:00,12:45,3.76,Rock Pigeon,Columba livia,COLUMBA_LI,7,SW,visible_migration,,True,synthetic_fixture,False
CNT001210,TREK011,2023-04-18,09:00,12:45,3.76,American Robin,Turdus migratorius,TURDUS_MIG,13,NW,visible_migration,,True,synthetic_fixture,False
CNT001211,TREK011,2023-04-18,09:00,12:45,3.76,Common Buzzard,Buteo buteo,BUTEO_BUTE,15,W,visible_migration,light rain,True,synthetic_fixture,False
CNT001212,TREK011,2023-04-18,09:00,12:45,3.76,Herring Gull,Larus argentatus,LARUS_ARGE,10,SW,visible_migration,clear,True,synthetic_fixture,False
CNT001213,TREK011,2023-04-18,09:00,12:45,3.76,Grey Heron,Ardea cinerea,ARDEA_CINE,13,SE,visible_migration,clear,True,synthetic_fixture,False
CNT001214,TREK011,2023-04-18,05:00,09:20,4.34,Greylag Goose,Anser anser,ANSER_ANSE,6,SW,visible_migration,light rain,True,synthetic_fixture,False
CNT001215,TREK011,2023-04-18,05:00,09:20,4.34,Grey Heron,Ardea cinerea,ARDEA_CINE,8,E,visible_migration,,True,synthetic_fixture,False
CNT001216,TREK011,2023-04-18,05:00,09:20,4.34,Barn Swallow,Hirundo rustica,HIRUNDO_RU,9,W,visible_migration,overcast,True,synthetic_fixture,False
CNT001217,TREK011,2023-05-09,09:00,14:39,5.65,Common Buzzard,Buteo buteo,BUTEO_BUTE,4,SE,visible_migration,windy,True,synthetic_fixture,False
CNT001218,TREK011,2023-05-09,09:00,14:39,5.65,Barn Swallow,Hirundo rustica,HIRUNDO_RU,4,E,visible_migration,overcast,True,synthetic_fixture,False
CNT001219,TREK011,2023-05-09,09:00,14:39,5.65,Common Raven,Corvus corax,CORVUS_COR,5,W,visible_migration,clear,True,synthetic_fixture,False
CNT001220,TREK011,2023-05-09,09:00,14:39,5.65,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,8,E,visible_migration,windy,True,synthetic_fixture,False
CNT001221,TREK011,2023-05-14,09:00,12:53,3.9,American Robin,Turdus migratorius,TURDUS_MIG,4,S,visible_migration,overcast,True,synthetic_fixture,False
CNT001222,TREK011,2023-05-14,09:00,12:53,3.9,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,5,SE,visible_migration,overcast,True,synthetic_fixture,False
CNT001223,TREK011,2023-05-14,09:00,12:53,3.9,Common Raven,Corvus corax,CORVUS_COR,3,S,visible_migration,overcast,True,synthetic_fixture,False
CNT001224,TREK011,2023-05-14,09:00,12:53,3.9,Great Black-backed Gull,Larus marinus,LARUS_MARI,4,N,visible_migration,clear,True,synthetic_fixture,False
CNT001225,TREK011,2023-05-14,09:00,12:53,3.9,Common Kestrel,Falco tinnunculus,FALCO_TINN,5,S,visible_migration,overcast,True,synthetic_fixture,False
CNT001226,TREK011,2023-05-22,05:00,10:26,5.44,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,2,E,visible_migration,overcast,True,synthetic_fixture,False
CNT001227,TREK011,2023-05-22,05:00,10:26,5.44,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,5,NW,visible_migration,,True,synthetic_fixture,False
CNT001228,TREK011,2023-05-22,05:00,10:26,5.44,Common Starling,Sturnus vulgaris,STURNUS_VU,6,S,visible_migration,light rain,True,synthetic_fixture,False
CNT001229,TREK011,2023-05-22,05:00,10:26,5.44,Common Kestrel,Falco tinnunculus,FALCO_TINN,6,N,visible_migration,windy,True,synthetic_fixture,False
CNT001230,TREK011,2023-05-22,05:00,10:26,5.44,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,2,W,visible_migration,overcast,True,synthetic_fixture,False
CNT001231,TREK011,2023-07-02,05:00,07:21,2.35,Great Blue Heron,Ardea herodias,ARDEA_HERO,1,S,visible_migration,overcast,True,synthetic_fixture,False
CNT001232,TREK011,2023-07-02,05:00,07:21,2.35,Great Cormorant,Phalacrocorax carbo,PHALACROCO,1,NE,visible_migration,overcast,True,synthetic_fixture,False
CNT001233,TREK011,2023-07-02,05:00,07:21,2.35,American Crow,Corvus brachyrhynchos,CORVUS_BRA,3,NE,visible_migration,,True,synthetic_fixture,False
CNT001234,TREK011,2023-07-18,06:00,07:37,1.63,Barn Swallow,Hirundo rustica,HIRUNDO_RU,2,SW,visible_migration,clear,True,synthetic_fixture,False
CNT001235,TREK011,2023-07-18,06:00,07:37,1.63,Common Kestrel,Falco tinnunculus,FALCO_TINN,4,E,visible_migration,,True,synthetic_fixture,False
CNT001236,TREK011,2023-07-23,09:00,12:45,3.76,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,11,SE,visible_migration,,False,synthetic_fixture,False
CNT001237,TREK011,2023-08-12,09:00,11:08,2.14,Canada Goose,Branta canadensis,BRANTA_CAN,2,NE,visible_migration,windy,True,synthetic_fixture,False
CNT001238,TREK011,2023-08-12,09:00,11:08,2.14,Rock Pigeon,Columba livia,COLUMBA_LI,4,NE,visible_migration,overcast,True,synthetic_fixture,False
CNT001239,TREK011,2023-08-12,09:00,11:08,2.14,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,5,NW,visible_migration,light rain,True,synthetic_fixture,False
CNT001240,TREK011,2023-08-12,09:00,11:08,2.14,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,1,S,visible_migration,light rain,True,synthetic_fixture,False
